Data set #1
19 167 23
20 43 244
21 131 196
22 159 174
23 155 211
24 112 209
25 166 74
26 130 41
27 176 99
28 197 239
29 66 28
30 61 15
31 66 231
32 19 163
33 172 88
34 40 123
35 113 182
36 141 65
37 190 159
38 168 154
39 167 131
40 198 226
41 191 102
42 179 113
43 57 222
44 2 89
45 119 126
46 170 148
47 114 20
48 66 177
49 57 108
50 172 121
51 185 200
52 37 104
53 172 93
54 179 183
55 48 260
56 32 270
57 137 118
58 199 112
59 83 78
60 28 166
61 188 239
62 184 284
63 126 121
64 50 73
65 67 21
66 92 93
67 166 251
68 121 38
69 20 265
70 48 238
71 108 136
72 143 113
73 90 247
74 72 238
75 91 188
76 156 268
77 195 25
78 105 154
79 69 79
80 54 50
81 174 170
82 185 65
83 174 44
84 26 278
85 132 66
86 77 157
87 161 155
88 20 83
89 165 17
90 55 68
91 90 88
92 142 127
93 168 278
94 67 24
95 165 283
96 127 214
97 59 214
98 170 189
99 183 101

Data set #94
0 102 276
1 43 107
2 95 278
3 105 291
4 60 174
5 19 264
6 94 147
7 129 178
8 63 18
9 75 143
10 106 217
11 92 297
12 131 272
13 122 280
14 179 208
15 83 251
16 144 209
17 81 136
18 154 296
19 145 292
20 149 43
21 41 183
22 88 142
23 143 2
24 38 73
25 108 147
26 48 8
27 108 123
28 160 8
29 51 218
30 13 136
31 13 144
32 82 133
33 138 134
34 64 27
35 23 14
36 82 241
37 37 32
38 46 219
39 25 202
40 69 206
41 170 178
42 113 91
43 189 291
44 161 270
45 192 165
46 148 231
47 109 85
48 58 236
49 33 238
50 173 32
51 109 25
52 132 129
53 61 87
54 27 200
55 3 192
56 116 25
57 113 201
58 87 8
59 104 224
60 21 146
61 161 230
62 92 13
63 15 133
64 42 209
65 92 69
66 136 135
67 52 161
68 91 268
69 10 171
70 106 139
71 91 162
72 150 228
73 60 32
74 167 35
75 198 57
76 6 122
77 112 248
78 52 222
79 22 63
80 14 28
81 16 235
82 53 52
83 2 180
84 114 181
85 118 229
86 107 10
87 132 149
88 24 166
89 54 7
90 170 0
91 63 52
92 67 116
93 12 289
94 123 114
95 26 264
96 190 164
97 165 224
98 149 255
99 8 127

Data set #95
0 122 215
1 154 96
2 24 11
3 183 143
4 106 83
5 63 195
6 31 157
7 97 140
8 92 129
9 62 153
10 56 54
11 42 220
12 118 88
13 139 185
14 127 175
15 79 183
16 19 35
17 39 243
18 192 113
19 151 189
20 104 294
21 169 150
22 21 52
23 120 184
24 79 111
25 106 57
26 87 65
27 88 21
28 200 201
29 39 159
30 85 263
31 25 191
32 11 286
33 141 20
34 177 3
35 16 36
36 38 81
37 26 93
38 42 286
39 93 41
40 74 121
41 35 257
42 172 244
43 23 163
44 101 265
45 153 271
46 63 223
47 105 217
48 55 255
49 196 27
50 189 170
51 199 209
52 117 296
53 186 219
54 134 40
55 183 168
56 90 101
57 7 276
58 22 128
59 158 114
60 108 96
61 65 145
62 188 36
63 9 74
64 21 133
65 27 294
66 149 97
67 75 18
68 56 212
69 156 125
70 30 253
71 77 97
72 109 191
73 123 111
74 78 19
75 32 194
76 159 180
77 3 270
78 193 129
79 54 223
80 154 277
81 116 22
82 141 62
83 98 177
84 33 240
85 131 202
86 157 188
87 144 4
88 117 171
89 128 100
90 64 76
91 5 50
92 71 271
93 54 178
94 146 97
95 41 204
96 187 103
97 3 105
98 83 136
99 117 217

Data set #96
0 102 179
1 42 18
2 123 145
3 81 156
4 130 94
5 128 30
6 36 281
7 90 296
8 46 171
9 178 285
10 101 111
11 150 238
12 87 6
13 117 114
14 74 187
15 178 228
16 42 299
17 64 24
18 19 123
19 20 24
20 43 102
21 130 48
22 45 281
23 157 76
24 97 41
25 38 24
26 185 155
27 116 215
28 101 267
29 141 123
30 86 13
31 161 36
32 194 99
33 22 233
34 178 141
35 196 259
36 169 227
37 41 58
38 3 136
39 181 84
40 86 292
41 145 136
42 192 282
43 6 33
44 45 136
45 6 221
46 101 12
47 54 42
48 87 131
49 36 118
50 73 296
51 144 102
52 140 75
53 117 75
54 190 52
55 18 242
56 25 20
57 154 26
58 139 216
59 20 223
60 136 45
61 166 69
62 57 117
63 173 289
64 86 58
65 132 56
66 72 7
67 38 251
68 135 160
69 92 116
70 174 287
71 189 227
72 33 171
73 180 55
74 167 202
75 169 156
76 96 126
77 188 68
78 23 128
79 52 256
80 197 48
81 145 236
82 50 246
83 156 253
84 26 44
85 2 264
86 179 191
87 181 214
88 142 14
89 176 95
90 56 265
91 119 242
92 64 257
93 193 259
94 162 143
95 79 232
96 176 150
97 46 37
98 101 262
99 121 225

Data set #97
0 90 140
1 20 210
2 14 204
3 0 38
4 7 192
5 46 197
6 84 10
7 18 179
8 99 278
9 129 206
10 46 176
11 4 12
12 68 219
13 74 236
14 191 138
15 13 55
16 151 77
17 40 108
18 181 32
19 19 76
20 71 103
21 103 52
22 67 6
23 121 207
24 86 272
25 174 255
26 36 121
27 15 233
28 146 27
29 199 17
30 100 283
31 34 84
32 109 211
33 108 155
34 141 76
35 8 239
36 174 55
37 143 177
38 56 126
39 71 206
40 162 105
41 150 269
42 170 201
43 40 42
44 65 265
45 9 279
46 198 69
47 189 98
48 55 139
49 155 162
50 24 250
51 186 97
52 120 226
53 93 259
54 124 99
55 36 102
56 167 114
57 8 217
58 193 291
59 75 264
60 192 48
61 148 24
62 108 208
63 9 19
64 11 9
65 98 131
66 78 121
67 43 168
68 84 82
69 126 52
70 90 168
71 181 220
72 161 163
73 91 142
74 81 101
75 124 186
76 57 294
77 18 256
78 113 179
79 125 52
80 51 144
81 102 9
82 169 210
83 101 59
84 64 3
85 164 149
86 191 275
87 147 258
88 9 39
89 31 183
90 158 174
91 168 275
92 189 162
93 29 276
94 119 97
95 193 78
96 151 28
97 77 158
98 134 63
99 147 227

Data set #98
0 100 189
1 24 98
2 176 24
3 106 29
4 14 14
5 138 0
6 188 156
7 155 75
8 43 256
9 196 40
10 58 23
11 121 187
12 199 161
13 35 267
14 183 150
15 96 168
16 103 166
17 199 298
18 136 158
19 163 221
20 52 222
21 183 294
22 193 210
23 157 224
24 129 4
25 182 82
26 4 239
27 146 53
28 87 148
29 136 294
30 18 266
31 87 56
32 97 177
33 20 156
34 115 86
35 90 46
36 3 106
37 81 221
38 54 156
39 188 240
40 85 119
41 26 88
42 113 213
43 135 163
44 77 260
45 108 166
46 45 170
47 90 144
48 145 129
49 135 111
50 132 36
51 67 260
52 12 175
53 11 191
54 194 234
55 150 54
56 97 169
57 4 49
58 103 183
59 18 185
60 87 245
61 132 229
62 21 194
63 167 278
64 67 231
65 90 175
66 73 149
67 164 174
68 197 32
69 50 266
70 157 50
71 125 163
72 143 124
73 186 71
74 101 46
75 193 65
76 95 140
77 172 40
78 101 299
79 136 102
80 36 191
81 38 62
82 113 60
83 100 12
84 60 127
85 15 126
86 108 264
87 140 45
88 180 192
89 141 231
90 184 49
91 87 189
92 104 11
93 143 150
94 26 204
95 35 106
96 76 49
97 19 9
98 123 18
99 56 84

Data set #99
0 85 186
1 82 141
2 29 54
3 19 269
4 169 116
5 116 118
6 194 145
7 148 60
8 173 213
9 133 241
10 119 123
11 106 172
12 31 190
13 96 157
14 115 107
15 90 290
16 39 150
17 89 131
18 76 153
19 166 257
20 157 229
21 70 279
22 184 46
23 6 294
24 11 249
25 90 290
26 8 230
27 139 81
28 57 284
29 161 297
30 116 292
31 122 2
32 17 122
33 92 77
34 133 156
35 16 77
36 28 151
37 19 4
38 100 3
39 33 137
40 32 115
41 140 172
42 114 215
43 62 187
44 182 232
45 127 65
46 87 276
47 43 240
48 136 259
49 45 36
50 45 289
51 42 139
52 6 159
53 122 95
54 198 127
55 92 154
56 8 102
57 139 246
58 9 38
59 98 163
60 136 184
61 121 269
62 29 190
63 131 139
64 161 204
65 106 120
66 178 27
67 5 1
68 179 208
69 166 78
70 94 240
71 188 99
72 107 40
73 22 115
74 167 6
75 119 272
76 119 255
77 71 51
78 178 84
79 118 283
80 198 123
81 84 157
82 161 77
83 185 272
84 41 157
85 161 105
86 156 95
87 118 145
88 97 81
89 32 231
90 181 222
91 187 198
92 26 45
93 175 227
94 197 257
95 31 59
96 84 180
97 128 48
98 39 1
99 128 199

Data set #100
0 154 278
1 24 29
2 51 98
3 186 114
4 5 171
5 151 255
6 152 169
7 63 35
8 48 284
9 37 220
10 149 13
11 63 177
12 105 13
13 28 265
14 69 211
15 149 57
16 83 37
17 34 36
18 157 261
19 83 298
20 59 250
21 54 140
22 97 12
23 2 273
24 132 31
25 158 95
26 42 67
27 111 248
28 56 269
29 127 90
30 177 121
31 132 270
32 65 231
33 40 68
34 181 253
35 147 140
36 63 232
37 138 242
38 137 43
39 32 79
40 93 24
41 133 197
42 85 267
43 137 291
44 117 230
45 130 232
46 169 172
47 113 141
48 167 54
49 154 281
50 30 131
51 166 6
52 145 47
53 48 282
54 199 37
55 1 10
56 112 245
57 11 116
58 129 5
59 43 223
60 55 35
61 168 7
62 77 180
63 9 297
64 187 180
65 40 67
66 68 98
67 79 107
68 94 70
69 165 282
70 43 201
71 30 30
72 141 172
73 98 145
74 186 212
75 174 49
76 64 276
77 73 170
78 143 295
79 22 123
80 81 198
81 66 110
82 105 217
83 124 108
84 115 253
85 80 261
86 67 36
87 58 243
88 96 172
89 175 223
90 34 265
91 180 47
92 24 259
93 34 115
94 20 129
95 177 38
96 173 142
97 132 103
98 11 282
99 128 221

